Dönem,Dağıtım kanalı,Müşteri Hesap Grubu,Müş.Hesap Grubu Tnm,Sipariş Veren,Sipariş Veren İsim,Malı Teslim Alan Kodu,Malı Teslim Alan Adı,Ülke anahtarı,Yerleşim yeri,Mahalle,Fatura Kalemi,Malzeme,Malzeme Tanımı,Faturalama Miktar,Satış belgesi türü,Sipariş Türü Tanımı,Versiyon,Satış belgesi,Teslimat türü,Teslimat Türü Tanımı,Teslimat Numarası,Nakliye numarası,İrsaliye Numarası,Mal çıkış Tarihi,Fatura Türü,Fatura Türü Tanımı,Fatura Tarihi,Faturalama Tipi,Fatura Numarası,Referans No,Belge para birimi,Birim Fiyat,Eleks Birim Fiyat,Net değer,Toplam Tutar,Vergi tutarı,TRY Birim Fiyat,TRY Toplam Tutar,EUR Birim Fiyat,EUR Toplam Tutar,USD Birim Fiyat,USD Toplam Tutar,GBP Birim Fiyat,GBP Toplam Tutar,Vade Gün,Satış Vade Günü,Satış Vade Günü,Değerleme sınıfı,Mal Grubu,Malzeme Kod 1,Malzeme Kod 2,Malzeme Kod 3,Malzeme Kod 4,Malzeme Kod 5,Malzeme Türü,Fatura Koşul Kodu,Ödeme koşulu,Koşul kodu,Fiyatlanadırma Tarihi,Kur tipi,Eur Kur,Usd Kur,Gbp Kur,Sipariş Nedeni,Satış bürosu,Belge koşulu no.,SA sipariş numarası,Incoterms,Incoterms (bölüm 2),Ödeyen,Ödeyenin İsmi,Ödeyen Müşteri İl Kodu,Ödeyen Müşteri İlçe Kodu,Ara toplam 4,Ad,Ad 2,Kalem,SD belgesi tipi,Toplam Tutar,Sipariş Veren,Sipariş Veren Ad,Sip.Veren.Kent,Sip.Veren.Ülke,Sip.Veren.Bölge,Sip.Veren.Bölge Adı,Standart fiyat,Std. Fiyat Toplam,Fiili Fiyat,Fiili Fiyat Toplam
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,S0009851,YILKES- SEMBOL KUVARS VİLLALARI,TR,Sakarya,SAPANCA,50,NT10ODS110H,"NITA ASMA KLOZET (52x35,5)",6.000,Z400,Elm Bayi Sts Sip.,,20371177,Z400,Elm. Bayi Tsl.,810635443,16363,,5/16/2023,Z101,Serel Intercompany,5/16/2023,I,90670149,SR62023000000023,TRY,"1,049.86",0.00,"6,299.16","6,299.16","1,133.85","1,049.86","6,299.16",49.17,295.01,53.46,320.75,42.87,257.19,"1,200,036",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020371177,5/4/2023,M,,,,,,0001228002,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"6,299.16",ELMOR TESİSAT MALZ.TİC.A.Ş.,,50,5,"7,433.01",504074,YILKES YAPI GR. İÇ VE DIŞ TİC. A.Ş.,ŞANLIURFA,TR,63,Shanliurfa,735.77,"4,414.62",727.71,"4,366.26"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,S0009880,VİZYON PARK OTEL-ABDULKADİR EJDER,TR,Şanlıurfa,EYYÜBIYE,10,6712GDS110H,"FRIENDLY BTW KLOZET (61x35,5)",26.000,Z400,Elm Bayi Sts Sip.,,20371839,Z400,Elm. Bayi Tsl.,810636234,16366,,5/16/2023,Z101,Serel Intercompany,5/16/2023,I,90669773,SR22023000000290,TRY,"1,017.54",0.00,"26,456.04","26,456.04","4,762.09","1,017.54","26,456.04",47.65,"1,239.02",51.81,"1,347.14",41.55,"1,080.19","4,774,829",150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0002,Z150,0020371839,5/15/2023,M,,,,,,0001227429,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"26,456.04",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"31,218.13",504038,NOVAPLAST İNŞ.MALZ.SAN.VE TİC.A.Ş.,ADANA,TR,01,Adana,891.76,"23,185.76",936.27,"24,343.02"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,S0009887,KUZEY VADİ ALKAPEN EVLERİ ERGÜN KUK,TR,Rize,RIZE MERKEZ,40,6712GDS110H,"FRIENDLY BTW KLOZET (61x35,5)",10.000,Z400,Elm Bayi Sts Sip.,,20372152,Z400,Elm. Bayi Tsl.,810636535,16382,,5/18/2023,Z101,Serel Intercompany,5/18/2023,I,90670135,SR42023000000102,TRY,936.22,0.00,"9,362.20","9,362.20","1,685.20",936.22,"9,362.20",43.79,437.92,47.44,474.43,38.19,381.95,"1,768,455",150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0004,Z150,0020372152,5/16/2023,M,,,,,,0001227938,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"9,362.20",ELMOR TESİSAT MALZ.TİC.A.Ş.,,40,5,"11,047.40",506059,KAÇKARLAR İNŞ. TAAH. NAK. GIDASAN.,RİZE,TR,53,Rize,891.76,"8,917.60",936.27,"9,362.70"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0507040,TARA BORU VE İNŞ.MAL.TİC.SAN.A.Ş.,TR,BURSA,NILÜFER,10,6712GDS110H,"FRIENDLY BTW KLOZET (61x35,5)",96.000,Z400,Elm Bayi Sts Sip.,,20373772,Z400,Elm. Bayi Tsl.,810638848,16454,,5/31/2023,Z101,Serel Intercompany,5/31/2023,I,90674535,SR12023000001819,TRY,"1,017.54",0.00,"97,683.84","97,683.84","17,583.09","1,017.54","97,683.84",46.76,"4,489.00",50.10,"4,809.55",40.49,"3,887.45","17,630,136",150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0002,Z150,0020373772,5/26/2023,M,,,,,,0001235300,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"97,683.84",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"115,266.93",507040,TARA BORU VE İNŞ.MAL.TİC.SAN.A.Ş.,BURSA,TR,16,Bursa,891.76,"85,608.96",936.27,"89,881.92"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0507040,TARA BORU VE İNŞ.MAL.TİC.SAN.A.Ş.,TR,BURSA,NILÜFER,10,6712GDS110H,"FRIENDLY BTW KLOZET (61x35,5)",4.000,Z400,Elm Bayi Sts Sip.,,20373772,Z400,Elm. Bayi Tsl.,810638956,16454,,5/31/2023,Z101,Serel Intercompany,5/31/2023,I,90674539,SR12023000001823,TRY,"1,017.54",0.00,"4,070.16","4,070.16",732.63,"1,017.54","4,070.16",46.76,187.04,50.10,200.40,40.49,161.98,"734,589",150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0002,Z150,0020373772,5/26/2023,M,,,,,,0001235304,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"4,070.16",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"4,802.79",507040,TARA BORU VE İNŞ.MAL.TİC.SAN.A.Ş.,BURSA,TR,16,Bursa,891.76,"3,567.04",936.27,"3,745.08"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,507047,NUMAN KALELİ YAPI TES.İNŞ MALZ.TİC. A.Ş,TR,BURSA,NİLÜFER,70,6712GDS110H,"FRIENDLY BTW KLOZET (61x35,5)",35.000,Z400,Elm Bayi Sts Sip.,,20370765,Z400,Elm. Bayi Tsl.,810638886,16454,,5/31/2023,Z101,Serel Intercompany,5/31/2023,I,90674536,SR12023000001820,TRY,"1,017.54",0.00,"35,613.90","35,613.90","6,410.50","1,017.54","35,613.90",46.76,"1,636.62",50.10,"1,753.48",40.49,"1,417.30","6,784,746",150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0002,Z150,0020370765,4/27/2023,M,,,,,,0001235301,HAZİRAN AYI SEREL,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"35,613.90",ELMOR TESİSAT MALZ.TİC.A.Ş.,,70,5,"42,024.40",507047,NUMAN KALELİ YAPI TES.İNŞ MALZ.TİC.,BURSA,TR,16,Bursa,891.76,"31,211.60",936.27,"32,769.45"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0003744,MEHMET CEYLAN YAPI MALZEMELERI NAKL IYE,TR,İZMİR,ÇAMDİBİ,10,6726GDS110H,"FRIENDLY BTW KLOZET (60x35,5)",8.000,Z440,Elmor Sevk Bek. Sip.,,20374298,,,,,,,ZDH1,,5/31/2023,X,90673248,SR12023000001757,TRY,"1,095.63",0.00,"8,765.04","8,765.04","1,577.71","1,095.63","8,765.04",50.35,402.79,53.94,431.55,43.60,348.82,"1,669,815",150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0002,Z150,0020374298,5/29/2023,M,,,,,,0001233894,,EXW,MANISA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"8,765.04",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"10,342.75",503059,MEHMET CEYLAN YAPI MALZ.NAK.TUR.İNŞ,İZMİR,TR,35,Izmir,"1,096.34","8,770.72",854.88,"6,839.04"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0010621,ELVAN INS.MUH.SAN.VE TIC.LTD.STI.,TR,Kocaeli,ÇAYIROVA,70,6726GDS110H,"FRIENDLY BTW KLOZET (60x35,5)",70.000,Z400,Elm Bayi Sts Sip.,,20371014,Z400,Elm. Bayi Tsl.,810637883,16417,,5/25/2023,Z101,Serel Intercompany,5/25/2023,I,90671847,SR12023000001708,TRY,"1,008.07",0.00,"70,564.90","70,564.90","12,701.68","1,008.07","70,564.90",47.11,"3,297.64",50.76,"3,553.12",40.98,"2,868.61","13,011,375",150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0004,Z150,0020371014,4/27/2023,M,,,,,,0001231170,27.04.2023 SEREL,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"70,564.90",ELMOR TESİSAT MALZ.TİC.A.Ş.,,70,5,"83,266.58",501068,ELVAN İNŞ. MÜH.SAN.VE TİC.LTD.ŞTİ.,İSTANBUL,TR,34,Istanbul,"1,096.34","76,743.80",854.88,"59,841.60"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,S0009884,BEYAZSARAY SELÇUKLU MAĞAZA,TR,Konya,SELÇUKLU,50,6726GDS110H,"FRIENDLY BTW KLOZET (60x35,5)",1.000,Z440,Elmor Sevk Bek. Sip.,,20374826,,,,,,,ZDH1,,5/31/2023,X,90673274,SR12023000001783,TRY,"1,065.04",0.00,"1,065.04","1,065.04",191.71,"1,065.04","1,065.04",48.94,48.94,52.44,52.44,42.38,42.38,"351,540",270,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0001,Z270,0020374826,4/14/2023,M,,,,,,0001233920,57880   V4,EXW,MANISA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"1,065.04",ELMOR TESİSAT MALZ.TİC.A.Ş.,,50,5,"1,256.75",509021,BEYAZ SARAY MÜH. MAD. İNŞ.SAN. VE T,KONYA,TR,42,Konya,"1,096.34","1,096.34",854.88,854.88
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0010622,KOCAELI UC YILDIZ INS.MALZ.GIDATURZ .TAA,TR,KOCAELİ,IZMIT,80,6726GDS110H,"FRIENDLY BTW KLOZET (60x35,5)",1.000,Z400,Elm Bayi Sts Sip.,,20373736,Z400,Elm. Bayi Tsl.,810638841,16464,,5/31/2023,Z101,Serel Intercompany,5/31/2023,I,90674530,SR12023000001814,TRY,"1,065.04",0.00,"1,065.04","1,065.04",191.71,"1,065.04","1,065.04",48.94,48.94,52.44,52.44,42.38,42.38,"351,540",270,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0001,Z270,0020373736,5/26/2023,M,,,,,,0001235295,SEREL TEŞHİR,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"1,065.04",ELMOR TESİSAT MALZ.TİC.A.Ş.,,80,5,"1,256.75",501069,KOCAELİ ÜÇ YILDIZ İNŞ. MALZ. GIDATU,KOCAELİ,TR,41,Kocaeli,"1,096.34","1,096.34",854.88,854.88
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,507047,NUMAN KALELİ YAPI TES.İNŞ MALZ.TİC. A.Ş,TR,BURSA,NİLÜFER,110,6726GDS110H,"FRIENDLY BTW KLOZET (60x35,5)",20.000,Z400,Elm Bayi Sts Sip.,,20370765,Z400,Elm. Bayi Tsl.,810638886,16454,,5/31/2023,Z101,Serel Intercompany,5/31/2023,I,90674536,SR12023000001820,TRY,"1,095.63",0.00,"21,912.60","21,912.60","3,944.27","1,095.63","21,912.60",50.35,"1,006.98",53.94,"1,078.89",43.60,872.04,"4,174,538",150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0002,Z150,0020370765,4/27/2023,M,,,,,,0001235301,HAZİRAN AYI SEREL,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"21,912.60",ELMOR TESİSAT MALZ.TİC.A.Ş.,,110,5,"25,856.87",507047,NUMAN KALELİ YAPI TES.İNŞ MALZ.TİC.,BURSA,TR,16,Bursa,"1,096.34","21,926.80",854.88,"17,097.60"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0507040,TARA BORU VE İNŞ.MAL.TİC.SAN.A.Ş.,TR,BURSA,NILÜFER,30,6726GDS110H,"FRIENDLY BTW KLOZET (60x35,5)",25.000,Z400,Elm Bayi Sts Sip.,,20373772,Z400,Elm. Bayi Tsl.,810638956,16454,,5/31/2023,Z101,Serel Intercompany,5/31/2023,I,90674539,SR12023000001823,TRY,"1,095.63",0.00,"27,390.75","27,390.75","4,930.34","1,095.63","27,390.75",50.35,"1,258.73",53.94,"1,348.61",43.60,"1,090.05","4,943,531",150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0002,Z150,0020373772,5/26/2023,M,,,,,,0001235304,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"27,390.75",ELMOR TESİSAT MALZ.TİC.A.Ş.,,30,5,"32,321.09",507040,TARA BORU VE İNŞ.MAL.TİC.SAN.A.Ş.,BURSA,TR,16,Bursa,"1,096.34","27,408.50",854.88,"21,372.00"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D1001974,TURKMENLER YAPI MALZEMELERI SAN. VE  TIC,TR,İSTANBUL,AVCILAR,40,6726GDS110H,"FRIENDLY BTW KLOZET (60x35,5)",19.000,Z400,Elm Bayi Sts Sip.,,20361756,Z400,Elm. Bayi Tsl.,810634940,16464,,5/31/2023,Z101,Serel Intercompany,5/31/2023,I,90674520,SR12023000001804,TRY,"1,095.63",0.00,"20,816.97","20,816.97","3,747.05","1,095.63","20,816.97",50.35,956.63,53.94,"1,024.94",43.60,828.44,"3,965,811",150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0002,Z150,0020361756,1/24/2023,M,,,,,,0001235285,SEREL SİPARİŞ,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"20,816.97",ELMOR TESİSAT MALZ.TİC.A.Ş.,,40,5,"24,564.02",501047,TÜRKMENLER YAPI MALZEMELERİ SAN.TİC,İSTANBUL,TR,34,Istanbul,"1,096.34","20,830.46",854.88,"16,242.72"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0010700,ADA TOPCUOGLU YAPI VE AV MALZEMLERI SAN.,TR,SAKARYA,ADAPAZARI,20,NT10ODS110H,"NITA ASMA KLOZET (52x35,5)",50.000,Z400,Elm Bayi Sts Sip.,,20371001,Z400,Elm. Bayi Tsl.,810635788,16363,,5/16/2023,Z101,Serel Intercompany,5/16/2023,I,90669513,SR12023000001577,TRY,"1,049.86",0.00,"52,493.00","52,493.00","9,448.74","1,049.86","52,493.00",49.17,"2,458.41",53.46,"2,672.95",42.87,"2,143.27","10,000,293",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020371001,4/27/2023,M,,,,,,0001227106,27.04.2023,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"52,493.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,"61,941.74",501074,ADA TOPÇUOĞLU YAPI MALZ. HİZM.MOB.İ,SAKARYA,TR,54,Sakarya,735.77,"36,788.50",727.71,"36,385.50"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0506059,KAÇKARLAR İNŞ. TAAH. NAK. GIDA SAN. TUR.,TR,RİZE,ARDEŞEN,80,NT10ODS110H,"NITA ASMA KLOZET (52x35,5)",25.000,Z400,Elm Bayi Sts Sip.,,20370896,Z400,Elm. Bayi Tsl.,810636372,16374,,5/17/2023,Z101,Serel Intercompany,5/17/2023,I,90669789,SR12023000001599,TRY,"1,049.86",0.00,"26,246.50","26,246.50","4,724.37","1,049.86","26,246.50",49.00,"1,224.89",53.35,"1,333.66",42.69,"1,067.26","5,000,147",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020370896,4/27/2023,M,,,,,,0001227446,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"26,246.50",ELMOR TESİSAT MALZ.TİC.A.Ş.,,80,5,"30,970.87",506059,KAÇKARLAR İNŞ. TAAH. NAK. GIDASAN.,RİZE,TR,53,Rize,735.77,"18,394.25",727.71,"18,192.75"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,506066,BAŞKARA YAPI MALZEMELERİ SANAYİ VE TİCAR,TR,IĞDIR,MERKEZ,10,NT10ODS110H,"NITA ASMA KLOZET (52x35,5)",25.000,Z400,Elm Bayi Sts Sip.,,20370587,Z400,Elm. Bayi Tsl.,810634787,16372,,5/17/2023,Z101,Serel Intercompany,5/17/2023,I,90669781,SR12023000001591,TRY,"1,049.86",0.00,"26,246.50","26,246.50","4,724.37","1,049.86","26,246.50",49.00,"1,224.89",53.35,"1,333.66",42.69,"1,067.26","5,000,147",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020370587,4/26/2023,M,,,,,,0001227438,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"26,246.50",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"30,970.87",506066,BAŞKARA YAPI MALZEMELERİSANAYİ VE T,IĞDIR,TR,76,Igdir,735.77,"18,394.25",727.71,"18,192.75"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0502029,RB.EFE YAPI TİC. İNŞ.TAAH. SAN.LTD.ŞTİ.,TR,ANKARA,Etimesgut,130,NT10ODS110H,"NITA ASMA KLOZET (52x35,5)",25.000,Z400,Elm Bayi Sts Sip.,,20370987,Z400,Elm. Bayi Tsl.,810635052,16345,,5/11/2023,Z101,Serel Intercompany,5/11/2023,I,90668666,SR12023000001547,TRY,965.95,0.00,"24,148.75","24,148.75","4,346.78",965.95,"24,148.75",45.18,"1,129.39",49.50,"1,237.55",39.30,982.40,"4,600,136",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0004,Z150,0020370987,4/27/2023,M,,,,,,0001225406,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"24,148.75",ELMOR TESİSAT MALZ.TİC.A.Ş.,,130,5,"28,495.53",502029,RB.EFE YAPI TİC. İNŞ.TAAH. SAN.LTD.,ANKARA,TR,06,Ankara,735.77,"18,394.25",727.71,"18,192.75"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0501103,İTİMAT YAPI İNŞ.MALZ.GIDA MAD. ÜRETİM MA,TR,TEKİRDAĞ,SÜLEYMANPAŞA,20,NT10ODS110H,"NITA ASMA KLOZET (52x35,5)",50.000,Z400,Elm Bayi Sts Sip.,,20360419,Z400,Elm. Bayi Tsl.,810635071,16339,,5/10/2023,Z101,Serel Intercompany,5/10/2023,I,90668323,SR12023000001520,TRY,965.95,0.00,"48,297.50","48,297.50","8,693.55",965.95,"48,297.50",45.14,"2,256.81",49.56,"2,477.95",39.35,"1,967.60","9,200,271",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0004,Z150,0020360419,1/12/2023,M,,,,,,0001224830,Serel Ocak Mart,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"48,297.50",ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,"56,991.05",501103,İTİMAT YAPI İNŞ.MALZ.GIDA MAD. ÜRET,TEKİRDAĞ,TR,59,Tekirdag,735.77,"36,788.50",727.71,"36,385.50"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0501103,İTİMAT YAPI İNŞ.MALZ.GIDA MAD. ÜRETİM MA,TR,TEKİRDAĞ,SÜLEYMANPAŞA,20,NT10ODS110H,"NITA ASMA KLOZET (52x35,5)",50.000,Z400,Elm Bayi Sts Sip.,,20369906,Z400,Elm. Bayi Tsl.,810635075,16339,,5/10/2023,Z101,Serel Intercompany,5/10/2023,I,90668327,SR12023000001524,TRY,965.95,0.00,"48,297.50","48,297.50","8,693.55",965.95,"48,297.50",45.14,"2,256.81",49.56,"2,477.95",39.35,"1,967.60","8,716,046",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0004,Z150,0020369906,4/17/2023,M,,,,,,0001224834,Nisan Serel Siparişl,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"48,297.50",ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,"56,991.05",501103,İTİMAT YAPI İNŞ.MALZ.GIDA MAD. ÜRET,TEKİRDAĞ,TR,59,Tekirdag,735.77,"36,788.50",727.71,"36,385.50"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,T0006974,ŞENEL KARDEŞLER YAPI MALZ.SAN.TİC.LTD.ŞT,TR,Afyon,AFYONKARAHISAR MERKEZ,10,NT10ODS110H,"NITA ASMA KLOZET (52x35,5)",24.000,Z400,Elm Bayi Sts Sip.,,20370229,Z400,Elm. Bayi Tsl.,810635045,16345,,5/11/2023,Z101,Serel Intercompany,5/11/2023,I,90668664,SR12023000001545,TRY,"1,049.86",0.00,"25,196.64","25,196.64","4,535.40","1,049.86","25,196.64",49.10,"1,178.40",53.80,"1,291.25",42.71,"1,025.03","4,547,502",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020370229,4/19/2023,M,,,,,,0001225404,NT10,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"25,196.64",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"29,732.04",503001,İZMİR TARA YAPI MALZ. TİC.SAN. A.Ş.,İZMİR,TR,35,Izmir,735.77,"17,658.48",727.71,"17,465.04"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0003737,ALTINOZEK YAPI MALZEMELERI INSAAT T ICAR,TR,İZMİR,KONAK,10,NT10ODS110H,"NITA ASMA KLOZET (52x35,5)",100.000,Z400,Elm Bayi Sts Sip.,,20369791,Z400,Elm. Bayi Tsl.,810635493,16348,,5/12/2023,Z101,Serel Intercompany,5/12/2023,I,90669107,SR32023000000573,TRY,"1,049.86",0.00,"104,986.00","104,986.00","18,897.48","1,049.86","104,986.00",49.17,"4,916.59",53.73,"5,373.18",42.78,"4,278.16","20,000,588",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020369791,4/14/2023,M,,,,,,0001226138,SEREL MAYIS SİP.,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"104,986.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"123,883.48",503053,ALTINÖZEK YAPI MALZ.İNŞ.TİC.SAN.LTD,İZMİR,TR,35,Izmir,735.77,"73,577.00",727.71,"72,771.00"
202305,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,T0008421,HAN YAPI BURAK HAN GÖK,TR,Muğla,DALAMAN,10,NT10ODS110H,"NITA ASMA KLOZET (52x35,5)",10.000,Z400,Elm Bayi Sts Sip.,,20370229,Z400,Elm. Bayi Tsl.,810635019,16324,,5/5/2023,Z101,Serel Intercompany,5/5/2023,I,90667813,SR32023000000540,TRY,"1,049.86",0.00,"10,498.60","10,498.60","1,889.75","1,049.86","10,498.60",48.76,487.64,53.94,539.37,42.98,429.77,"1,894,793",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020370229,4/19/2023,M,,,,,,0001223868,NT10,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"10,498.60",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"12,388.35",503001,İZMİR TARA YAPI MALZ. TİC.SAN. A.Ş.,İZMİR,TR,35,Izmir,735.77,"7,357.70",727.71,"7,277.10"
