Dönem,Dağıtım kanalı,Müşteri Hesap Grubu,Müş.Hesap Grubu Tnm,Sipariş Veren,Sipariş Veren İsim,Malı Teslim Alan Kodu,Malı Teslim Alan Adı,Ülke anahtarı,Kent,Semt,Fatura Kalemi,Malzeme,Malzeme Tanımı,Faturalama Miktar,Satış belgesi türü,Sipariş Türü Tanımı,Versiyon,Satış belgesi,Teslimat türü,Teslimat Türü Tanımı,Teslimat Numarası,Nakliye numarası,İrsaliye Numarası,Mal çıkış Tarihi,Fatura Türü,Fatura Türü Tanımı,Fatura Tarihi,Faturalama Tipi,Fatura Numarası,Referans No,Belge para birimi,Birim Fiyat,Eleks Birim Fiyat,Net değer,Toplam Tutar,Vergi tutarı,TRY Birim Fiyat,TRY Toplam Tutar,EUR Birim Fiyat,EUR Toplam Tutar,USD Birim Fiyat,USD Toplam Tutar,GBP Birim Fiyat,GBP Toplam Tutar,Vade Gün,Satış Vade Günü,Satış Vade Günü,Değerleme sınıfı,Mal Grubu,Malzeme Kod 1,Malzeme Kod 2,Malzeme Kod 3,Malzeme Kod 4,Malzeme Kod 5,Malzeme Türü,Fatura Koşul Kodu,Ödeme koşulu,Koşul kodu,Fiyatlanadırma Tarihi,Kur tipi,Eur Kur,Usd Kur,Gbp Kur,Sipariş Nedeni,Satış bürosu,Belge koşulu no.,SA sipariş numarası,Incoterms,Incoterms (bölüm 2),Ödeyen,Ödeyenin İsmi,Ödeyen Müşteri İl Kodu,Ödeyen Müşteri İlçe Kodu,Ara toplam 4,Ad,Ad 2,Kalem,SD belgesi tipi,Toplam Tutar,Sipariş Veren,Sipariş Veren Ad,Sip.Veren.Kent,Sip.Veren.Ülke,Sip.Veren.Bölge,Sip.Veren.Bölge Adı,Standart fiyat,Std. Fiyat Toplam,Fiili Fiyat,Fiili Fiyat Toplam
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0507040,TARA BORU VE İNŞ.MAL.TİC.SAN.A.Ş.,TR,BURSA,NILÜFER,10,NT12GDS110H,"NITA BTW KLOZET (63x35,5)",100.000,Z400,Elm Bayi Sts Sip.,,20368271,Z400,Elm. Bayi Tsl.,810628796,16167,,4/6/2023,Z101,Serel Intercompany,4/6/2023,I,90661571,SR12023000001198,TRY,1313.41,0.00,131341.00,131341.00,23641.38,1313.41,131341.00,62.39,6239.45,68.31,6831.21,54.83,5482.55,26338500,150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0002,Z150,0020368271,3/30/2023,M,,,,,,0001213001,22.193 NİSAN AYI SER,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,131341.00,ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,154982.38,507040,TARA BORU VE İNŞ.MAL.TİC.SAN.A.Ş.,BURSA,TR,16,Bursa,943.65,94365.00,1058.82,105882.00
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0507040,TARA BORU VE İNŞ.MAL.TİC.SAN.A.Ş.,TR,BURSA,NILÜFER,20,6748S4L110H,FRIENDLY REZERVUAR,100.000,Z400,Elm Bayi Sts Sip.,,20368271,Z400,Elm. Bayi Tsl.,810628796,16167,,4/6/2023,Z101,Serel Intercompany,4/6/2023,I,90661571,SR12023000001198,TRY,556.06,0.00,55606.00,55606.00,10009.08,556.06,55606.00,26.42,2641.60,28.92,2892.14,23.21,2321.15,11151000,150,,4350,1040041,VC,TAKIM,ORTA,REZERVUAR,REZERVUAR,SERAMİK MAMUL,A2340D0002,Z150,0020368271,3/30/2023,M,,,,,,0001213001,22.193 NİSAN AYI SER,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,55606.00,ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,65615.08,507040,TARA BORU VE İNŞ.MAL.TİC.SAN.A.Ş.,BURSA,TR,16,Bursa,191.28,19128.00,271.61,27161.00
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0502055,BALSERA İNŞAAT VE YAPI MALZ. SAN.TİC. A.,TR,ANKARA,BATIKENT/YENİMAHALLE,10,RT30TXL050H,RITA TZG. ÜSTÜ LAVABO (44x59)(M.SYH),1.000,Z400,Elm Bayi Sts Sip.,,20368660,Z400,Elm. Bayi Tsl.,810628930,16168,,4/6/2023,Z101,Serel Intercompany,4/6/2023,I,90661572,SR12023000001199,TRY,1637.22,0.00,1637.22,1637.22,294.70,1637.22,1637.22,77.78,77.78,85.15,85.15,68.34,68.34,321024,150,,4350,1040041,FC,TAKIM,ÜST,LAVABO,TEZGAH ÜSTÜ,SERAMİK MAMUL,A2340D0002,Z150,0020368660,4/5/2023,M,,,,,,0001213002,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,1637.22,ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,1931.92,502055,BALSERA İNŞAAT VE YAPI MALZ.SAN.TİC,ANKARA,TR,06,Ankara,536.61,536.61,609.26,609.26
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0004405,BABAYIGIT INS.DAY.TUK.MAL.TURZ.TIC.  LTD,TR,DİYARBAKIR,MERKEZ,70,EN02GDS110H,"ETNA BTW KLOZET (64x35,5)",30.000,Z400,Elm Bayi Sts Sip.,,20363706,Z400,Elm. Bayi Tsl.,810628614,16175,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661696,SR32023000000445,TRY,880.55,0.00,26416.50,26416.50,4754.97,880.55,26416.50,41.97,1259.24,45.78,1373.28,36.78,1103.42,5032530,150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0002,Z150,0020363706,1/27/2023,M,,,,,,0001213512,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,26416.50,ELMOR TESİSAT MALZ.TİC.A.Ş.,,70,5,31171.47,504031,BABAYİĞİT İNŞAAT DAY. TÜK. MAL.TURİ,DİYARBAKIR,TR,01,Adana,760.54,22816.20,790.79,23723.70
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0004405,BABAYIGIT INS.DAY.TUK.MAL.TURZ.TIC.  LTD,TR,DİYARBAKIR,MERKEZ,80,EN04S4L110H,ETNA REZERVUAR,30.000,Z400,Elm Bayi Sts Sip.,,20363706,Z400,Elm. Bayi Tsl.,810628615,16175,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661697,SR32023000000446,TRY,500.86,0.00,15025.80,15025.80,2704.64,500.86,15025.80,23.88,716.26,26.04,781.13,20.92,627.63,2862540,150,,4350,1040041,VC,TAKIM,ORTA,REZERVUAR,REZERVUAR,SERAMİK MAMUL,A2340D0002,Z150,0020363706,1/27/2023,M,,,,,,0001213513,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,15025.80,ELMOR TESİSAT MALZ.TİC.A.Ş.,,80,5,17730.44,504031,BABAYİĞİT İNŞAAT DAY. TÜK. MAL.TURİ,DİYARBAKIR,TR,01,Adana,171.27,5138.10,173.49,5204.70
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,T0008051,SARTES SIHHİ TESİSAT VE İNŞ. MALZEMESİ,TR,Kilis,KILIS MERKEZ,10,DG10ODS110H,"DIAGONAL ASMA KLOZET (53x35,5)",25.000,Z400,Elm Bayi Sts Sip.,,20368040,Z400,Elm. Bayi Tsl.,810628626,16175,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661698,SR32023000000447,TRY,1404.63,0.00,35115.75,35115.75,6320.84,1404.63,35115.75,66.96,1673.92,73.02,1825.51,58.67,1466.79,7041938,150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020368040,3/28/2023,M,,,,,,0001213514,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,35115.75,ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,41436.59,504022,ÖCÜK YAPI MALZ. TİC. VE SAN. A.Ş.,GAZİANTEP,TR,27,Gaziantep,783.75,19593.75,876.58,21914.50
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,S0009803,Sefa İnşaat Merdivenköy Murat Bey 0532 2,TR,İstanbul,KADIKÖY,10,SM10ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",34.000,Z400,Elm Bayi Sts Sip.,,20367793,Z400,Elm. Bayi Tsl.,810628658,16174,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661699,SR32023000000448,TRY,1174.06,0.00,39918.04,39918.04,7185.25,1174.06,39918.04,55.97,1902.83,61.03,2075.16,49.04,1667.39,6759744,150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020367793,3/27/2023,M,,,,,,0001213515,Sefa İnşaat Mart 23,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,39918.04,ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,47103.29,501070,AKSİMUM YAPI MALZ.SAN.TİC.LTD.ŞTİ.,İSTANBUL,TR,34,Istanbul,810.31,27550.54,911.18,30980.12
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,T0007193,AKSAN TİCARET-AHMET SARIKÖSE,TR,İzmir,KONAK,10,6726GDS110H,"FRIENDLY BTW KLOZET (60x35,5)",25.000,Z400,Elm Bayi Sts Sip.,,20360545,Z400,Elm. Bayi Tsl.,810628749,16176,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661700,SR32023000000449,TRY,1095.63,0.00,27390.75,27390.75,4930.34,1095.63,27390.75,52.23,1305.68,56.96,1423.92,45.76,1144.12,5218172,150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0002,Z150,0020360545,1/13/2023,M,,,,,,0001213516,FRIENDLY BTW K,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,27390.75,ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,32321.09,503001,İZMİR TARA YAPI MALZ. TİC.SAN. A.Ş.,İZMİR,TR,35,Izmir,922.48,23062.00,906.37,22659.25
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,T0007193,AKSAN TİCARET-AHMET SARIKÖSE,TR,İzmir,KONAK,20,6748S4L110H,FRIENDLY REZERVUAR,25.000,Z400,Elm Bayi Sts Sip.,,20360545,Z400,Elm. Bayi Tsl.,810628749,16176,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661700,SR32023000000449,TRY,556.06,0.00,13901.50,13901.50,2502.27,556.06,13901.50,26.51,662.66,28.91,722.68,23.23,580.67,2648363,150,,4350,1040041,VC,TAKIM,ORTA,REZERVUAR,REZERVUAR,SERAMİK MAMUL,A2340D0002,Z150,0020360545,1/13/2023,M,,,,,,0001213516,FRIENDLY BTW K,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,13901.50,ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,16403.77,503001,İZMİR TARA YAPI MALZ. TİC.SAN. A.Ş.,İZMİR,TR,35,Izmir,191.28,4782.00,271.61,6790.25
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,T0006763,EGEBORUSER İNŞ.MALZ.TİC.PAZ/DEMET YAZICI,TR,İzmir,KONAK,10,6726GDS110H,"FRIENDLY BTW KLOZET (60x35,5)",25.000,Z400,Elm Bayi Sts Sip.,,20360545,Z400,Elm. Bayi Tsl.,810628751,16176,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661701,SR32023000000450,TRY,1095.63,0.00,27390.75,27390.75,4930.34,1095.63,27390.75,52.23,1305.68,56.96,1423.92,45.76,1144.12,5218172,150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0002,Z150,0020360545,1/13/2023,M,,,,,,0001213517,FRIENDLY BTW K,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,27390.75,ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,32321.09,503001,İZMİR TARA YAPI MALZ. TİC.SAN. A.Ş.,İZMİR,TR,35,Izmir,922.48,23062.00,906.37,22659.25
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,T0006763,EGEBORUSER İNŞ.MALZ.TİC.PAZ/DEMET YAZICI,TR,İzmir,KONAK,20,6748S4L110H,FRIENDLY REZERVUAR,25.000,Z400,Elm Bayi Sts Sip.,,20360545,Z400,Elm. Bayi Tsl.,810628751,16176,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661701,SR32023000000450,TRY,556.06,0.00,13901.50,13901.50,2502.27,556.06,13901.50,26.51,662.66,28.91,722.68,23.23,580.67,2648363,150,,4350,1040041,VC,TAKIM,ORTA,REZERVUAR,REZERVUAR,SERAMİK MAMUL,A2340D0002,Z150,0020360545,1/13/2023,M,,,,,,0001213517,FRIENDLY BTW K,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,13901.50,ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,16403.77,503001,İZMİR TARA YAPI MALZ. TİC.SAN. A.Ş.,İZMİR,TR,35,Izmir,191.28,4782.00,271.61,6790.25
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0004381,OCUK YAPI MALZ.TIC.VE SAN. A.S.,TR,GAZİANTEP,SEHITKAMIL,30,6745GDS110H,"FRIENDLY BEDENSEL ENG. KLOZET (65x35,5)",5.000,Z400,Elm Bayi Sts Sip.,,20355093,Z400,Elm. Bayi Tsl.,810628917,16175,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661702,SR32023000000451,TRY,1225.92,0.00,6129.60,6129.60,1103.33,1225.92,6129.60,58.44,292.19,63.73,318.65,51.21,256.03,1183449,150,,4350,1040041,VC,TAKIM,ORTA,BTW,YARI BTW,SERAMİK MAMUL,A2240D0021,Z150,0020355093,11/18/2022,M,,,,,,0001213518,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,6129.60,ELMOR TESİSAT MALZ.TİC.A.Ş.,,30,5,7232.93,504022,ÖCÜK YAPI MALZ. TİC. VE SAN. A.Ş.,GAZİANTEP,TR,27,Gaziantep,928.26,4641.30,940.35,4701.75
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0004381,OCUK YAPI MALZ.TIC.VE SAN. A.S.,TR,GAZİANTEP,SEHITKAMIL,40,6748S4L110H,FRIENDLY REZERVUAR,5.000,Z400,Elm Bayi Sts Sip.,,20355093,Z400,Elm. Bayi Tsl.,810628917,16175,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661702,SR32023000000451,TRY,463.19,0.00,2315.95,2315.95,416.87,463.19,2315.95,22.08,110.40,24.08,120.40,19.35,96.74,447144,150,,4350,1040041,VC,TAKIM,ORTA,REZERVUAR,REZERVUAR,SERAMİK MAMUL,A2240D0021,Z150,0020355093,11/18/2022,M,,,,,,0001213518,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,2315.95,ELMOR TESİSAT MALZ.TİC.A.Ş.,,40,5,2732.82,504022,ÖCÜK YAPI MALZ. TİC. VE SAN. A.Ş.,GAZİANTEP,TR,27,Gaziantep,191.28,956.40,271.61,1358.05
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0004405,BABAYIGIT INS.DAY.TUK.MAL.TURZ.TIC.  LTD,TR,DİYARBAKIR,MERKEZ,10,SM26ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",50.000,Z400,Elm Bayi Sts Sip.,,20359928,Z400,Elm. Bayi Tsl.,810628918,16175,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661703,SR32023000000452,TRY,1313.41,0.00,65670.50,65670.50,11820.69,1313.41,65670.50,62.61,3130.42,68.28,3413.92,54.86,2743.07,11706000,150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020359928,12/29/2022,M,,,,,,0001213520,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,65670.50,ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,77491.19,504031,BABAYİĞİT İNŞAAT DAY. TÜK. MAL.TURİ,DİYARBAKIR,TR,01,Adana,889.18,44459.00,946.25,47312.50
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0004405,BABAYIGIT INS.DAY.TUK.MAL.TURZ.TIC.  LTD,TR,DİYARBAKIR,MERKEZ,10,DG10ODS110H,"DIAGONAL ASMA KLOZET (53x35,5)",70.000,Z400,Elm Bayi Sts Sip.,,20363220,Z400,Elm. Bayi Tsl.,810628919,16175,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661704,SR32023000000453,TRY,1404.63,0.00,98324.10,98324.10,17698.34,1404.63,98324.10,66.96,4686.97,73.02,5111.44,58.67,4107.02,18731553,150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020363220,1/27/2023,M,,,,,,0001213521,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,98324.10,ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,116022.44,504031,BABAYİĞİT İNŞAAT DAY. TÜK. MAL.TURİ,DİYARBAKIR,TR,01,Adana,783.75,54862.50,876.58,61360.60
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0004405,BABAYIGIT INS.DAY.TUK.MAL.TURZ.TIC.  LTD,TR,DİYARBAKIR,MERKEZ,251,6745GDS110H,"FRIENDLY BEDENSEL ENG. KLOZET (65x35,5)",3.000,Z400,Elm Bayi Sts Sip.,,20363706,Z400,Elm. Bayi Tsl.,810628921,16175,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661705,SR32023000000454,TRY,1471.28,0.00,4413.84,4413.84,794.49,1471.28,4413.84,70.13,210.40,76.49,229.46,61.46,184.37,840872,150,,4350,1040041,VC,TAKIM,ORTA,BTW,YARI BTW,SERAMİK MAMUL,A2340D0002,Z150,0020363706,1/27/2023,M,,,,,,0001213522,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,4413.84,ELMOR TESİSAT MALZ.TİC.A.Ş.,,251,5,5208.33,504031,BABAYİĞİT İNŞAAT DAY. TÜK. MAL.TURİ,DİYARBAKIR,TR,01,Adana,928.26,2784.78,940.35,2821.05
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0004405,BABAYIGIT INS.DAY.TUK.MAL.TURZ.TIC.  LTD,TR,DİYARBAKIR,MERKEZ,252,6748S4L110H,FRIENDLY REZERVUAR,3.000,Z400,Elm Bayi Sts Sip.,,20363706,Z400,Elm. Bayi Tsl.,810628921,16175,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661705,SR32023000000454,TRY,556.06,0.00,1668.18,1668.18,300.27,556.06,1668.18,26.51,79.52,28.91,86.72,23.23,69.68,317804,150,,4350,1040041,VC,TAKIM,ORTA,REZERVUAR,REZERVUAR,SERAMİK MAMUL,A2340D0002,Z150,0020363706,1/27/2023,M,,,,,,0001213522,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,1668.18,ELMOR TESİSAT MALZ.TİC.A.Ş.,,252,5,1968.45,504031,BABAYİĞİT İNŞAAT DAY. TÜK. MAL.TURİ,DİYARBAKIR,TR,01,Adana,191.28,573.84,271.61,814.83
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D504066,ÖZ YILDIRIM YAPI MAR. İÇ VE DIŞ TİC. LTD,TR,HATAY,İSKENDERUN,10,NT10ODS110H,"NITA ASMA KLOZET (52x35,5)",25.000,Z400,Elm Bayi Sts Sip.,,20368369,Z400,Elm. Bayi Tsl.,810628922,16175,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661706,SR32023000000455,TRY,1049.86,0.00,26246.50,26246.50,4724.37,1049.86,26246.50,50.05,1251.13,54.58,1364.44,43.85,1096.32,5000147,150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020368369,3/30/2023,M,,,,,,0001213523,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,26246.50,ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,30970.87,504066,ÖZ YILDIRIM YAPI MAR. İÇ VE DIŞTİC.,HATAY,TR,31,Hatay,653.34,16333.50,711.99,17799.75
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D504066,ÖZ YILDIRIM YAPI MAR. İÇ VE DIŞ TİC. LTD,TR,HATAY,İSKENDERUN,20,RT26ADS110H,"RITA ASMA KLOZET (52x35,5)",25.000,Z400,Elm Bayi Sts Sip.,,20368369,Z400,Elm. Bayi Tsl.,810628922,16175,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661706,SR32023000000455,TRY,1939.49,0.00,48487.25,48487.25,8727.71,1939.49,48487.25,92.45,2311.32,100.83,2520.64,81.01,2025.32,9237206,150,,4350,1040041,VC,TAKIM,ÜST,ASMA,GİZLİ BRAKETLİ,SERAMİK MAMUL,A2340D0002,Z150,0020368369,3/30/2023,M,,,,,,0001213523,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,48487.25,ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,57214.96,504066,ÖZ YILDIRIM YAPI MAR. İÇ VE DIŞTİC.,HATAY,TR,31,Hatay,826.87,20671.75,890.34,22258.50
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D504066,ÖZ YILDIRIM YAPI MAR. İÇ VE DIŞ TİC. LTD,TR,HATAY,İSKENDERUN,20,SM10ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",25.000,Z400,Elm Bayi Sts Sip.,,20367786,Z400,Elm. Bayi Tsl.,810628924,16175,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661707,SR32023000000456,TRY,1174.06,0.00,29351.50,29351.50,5283.27,1174.06,29351.50,55.97,1399.14,61.03,1525.86,49.04,1226.02,5591700,150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020367786,3/27/2023,M,,,,,,0001213524,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,29351.50,ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,34634.77,504066,ÖZ YILDIRIM YAPI MAR. İÇ VE DIŞTİC.,HATAY,TR,31,Hatay,810.31,20257.75,911.18,22779.50
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0004284,AGBABA INS.TIC.VE SANAYI LTD.STI.,TR,MALATYA,YEŞİLYURT,10,2841TDS110H,LAVABO (40x51),48.000,Z400,Elm Bayi Sts Sip.,,20367737,Z400,Elm. Bayi Tsl.,810628925,16175,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661708,SR32023000000457,TRY,302.94,0.00,14541.12,14541.12,2617.40,302.94,14541.12,14.44,693.15,15.75,755.93,12.65,607.39,2721600,150,,4350,1040041,VC,TEK,ALT,LAVABO,LAVABO,SERAMİK MAMUL,A2340D0002,Z150,0020367737,3/27/2023,M,,,,,,0001213525,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,14541.12,ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,17158.52,504015,AĞBABA İNŞAAT TİC. VE SAN.LTD.ŞTİ.,MALATYA,TR,44,Malatya,179.40,8611.20,205.26,9852.48
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0004284,AGBABA INS.TIC.VE SANAYI LTD.STI.,TR,MALATYA,YEŞİLYURT,20,F005STL110H,FONKSİYONEL TAM AYAK,96.000,Z400,Elm Bayi Sts Sip.,,20367737,Z400,Elm. Bayi Tsl.,810628925,16175,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661708,SR32023000000457,TRY,293.52,0.00,28177.92,28177.92,5072.03,293.52,28177.92,13.99,1343.20,15.26,1464.85,12.26,1177.00,5273856,150,,4350,1040041,VC,TAKIM,ALT,AYAK,TAM AYAK,SERAMİK MAMUL,A2340D0002,Z150,0020367737,3/27/2023,M,,,,,,0001213525,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,28177.92,ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,33249.95,504015,AĞBABA İNŞAAT TİC. VE SAN.LTD.ŞTİ.,MALATYA,TR,44,Malatya,167.72,16101.12,226.06,21701.76
202304,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,S0009815,BDM İNŞAAT-GÖKTEPE PARK,TR,Adana,SARIÇAM,10,SM10ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",108.000,Z400,Elm Bayi Sts Sip.,,20357336,Z400,Elm. Bayi Tsl.,810628926,16175,,4/7/2023,Z101,Serel Intercompany,4/7/2023,I,90661709,SR32023000000458,TRY,978.13,0.00,105638.04,105638.04,19014.85,978.13,105638.04,46.63,5035.61,50.85,5491.66,40.86,4412.52,20395598,150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2240D0021,Z150,0020357336,12/14/2022,M,,,,,,0001213526,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,105638.04,ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,124652.89,504038,NOVAPLAST İNŞ.MALZ.SAN.VE TİC.A.Ş.,ADANA,TR,01,Adana,810.31,87513.48,911.18,98407.44
